agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-30T16:00:57.750Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",85,consumer_demand,589b2dd3-d765-48ae-ad4f-adaf957d20d0,2026-04-30T16:00:36.362Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",72,growth_softness_vs_multiple_risk,15d562a3-8641-48bd-987f-f823a0127ac7,2026-04-30T15:02:24.948Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,0a6d2846-f3cb-4bc7-b61c-df29319e6482,2026-04-30T15:02:08.022Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",68,growth_softness_vs_multiple_risk,3c425b88-68cb-40d2-bee9-d84a81c9ae68,2026-04-30T15:01:52.267Z
fx-agent,FX Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,fx_policy_divergence,014f034b-318b-4d8a-b56c-7ce09d7bbc2d,2026-04-30T15:01:33.825Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,43f77d51-bce3-4749-bbc5-d1a030b61e66,2026-04-30T15:01:16.507Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",72,growth_softness_vs_multiple_risk,360a5f6e-827d-4521-a559-a6a784e5c712,2026-04-30T15:00:59.063Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,crowding_positioning,c5b5912d-619b-42b4-a071-6c5454712215,2026-04-30T14:02:57.234Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",65,ai_concentration,,2026-04-30T14:02:56.473Z
equities-agent,Equities Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",87,policy_divergence,,2026-04-30T14:02:55.714Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,6928323f-7c91-4350-84b8-1c7ef3304523,2026-04-30T14:02:39.454Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-30T14:02:38.658Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""conceptual_repetition_suppressed""]",87,consumer_demand,,2026-04-30T14:02:37.842Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,crowding_positioning,,2026-04-30T13:01:22.031Z
commodities-agent,Commodities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",45,gold_real_rates,3151c4e5-1878-4efb-9f9d-86ec577c3b76,2026-04-30T13:01:09.577Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,policy_divergence,bb21906e-097c-42c2-8f03-a321a8abd7b5,2026-04-30T13:00:54.942Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",84,carry_em_fx,,2026-04-30T13:00:54.221Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,duration_pressure,,2026-04-30T13:00:53.148Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",87,consumer_demand,01851b53-2b54-4646-950d-a4065d9b7979,2026-04-30T13:00:36.165Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,growth_softness_vs_multiple_risk,c2a2d7d7-4774-45da-b495-fdbb7a8a34c7,2026-04-30T12:02:06.866Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,oil_geopolitics_and_inflation_pass_through,5145a4ba-9bc3-4954-8075-47a887254435,2026-04-30T12:01:46.961Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",89,growth_softness_vs_multiple_risk,f10f48bf-58aa-433f-bb95-74d856c68f9a,2026-04-30T12:01:30.880Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,fx_policy_divergence,09d00486-73ce-485a-99d0-923f956b7abc,2026-04-30T12:00:52.654Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",81,rates_repricing_and_duration_pressure,7169beb0-9d96-482c-ae22-e74afaeb4f54,2026-04-30T12:00:37.483Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",85,growth_softness_vs_multiple_risk,208803b8-8477-4f57-8487-fe13db1705b8,2026-04-30T12:00:24.562Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,crowding_positioning,0eebd30f-96fd-4eb0-9497-f46d838c952c,2026-04-30T11:00:36.694Z
commodities-agent,Commodities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",43,gold_real_rates,9042798e-2fdb-45e1-a5bb-fb6298e7a2d7,2026-04-30T11:00:22.372Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",87,policy_divergence,,2026-04-30T11:00:21.977Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",84,dollar_path,,2026-04-30T11:00:21.560Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-30T11:00:21.179Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""conceptual_repetition_suppressed""]",87,consumer_demand,,2026-04-30T11:00:20.781Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",85,growth_softness_vs_multiple_risk,b54c171d-124a-4e9c-82be-ff5eb53f38ab,2026-04-30T10:00:24.448Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,crowding_positioning,25e5753e-12f2-4663-9b68-a9d4a0b59db2,2026-04-30T09:00:34.278Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",77,metals_growth,7196747f-30c2-4c60-b639-1a96c0c6d7e7,2026-04-30T09:00:25.265Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",87,policy_divergence,,2026-04-30T09:00:24.918Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",82,dollar_path,,2026-04-30T09:00:24.566Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-30T09:00:24.235Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",85,labor_growth,64e66432-1038-4121-ac9d-ed2b4a0fa2fe,2026-04-30T09:00:14.018Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",85,growth_softness_vs_multiple_risk,,2026-04-30T08:01:19.651Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",90,oil_geopolitics_and_inflation_pass_through,,2026-04-30T08:01:19.055Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,growth_softness_vs_multiple_risk,15bd264c-2429-461a-ad22-e82f3b080417,2026-04-30T08:01:01.235Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,oil_geopolitics_and_inflation_pass_through,,2026-04-30T08:01:00.958Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",59,rates_repricing_and_duration_pressure,a168be36-e750-4d61-8162-234f27a7afe9,2026-04-30T08:00:44.713Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",85,growth_softness_vs_multiple_risk,c5eb5c9c-7519-4a21-9134-3f3870e362b9,2026-04-30T08:00:17.783Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",86,credit_stress,,2026-04-30T07:01:17.732Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",77,metals_growth,cf50f03d-bacb-43fe-a556-ec7270660970,2026-04-30T07:01:05.985Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,consumer_equities,d1ac30cb-1ca3-459a-bbcb-68e50a8b9415,2026-04-30T07:00:43.662Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,dollar_path,,2026-04-30T07:00:43.317Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,duration_pressure,,2026-04-30T07:00:42.953Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",85,labor_growth,8e52d15e-65ba-46be-a8e3-2be541d12fb1,2026-04-30T07:00:23.582Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,dollar_path,,2026-04-30T05:00:33.473Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,dollar_path,,2026-04-30T05:00:33.110Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",89,dollar_path,,2026-04-30T05:00:32.740Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,dollar_path,,2026-04-30T05:00:32.454Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",84,duration_pressure,,2026-04-30T05:00:31.638Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",86,dollar_path,2e82dea0-d5df-4612-bf34-7ef71ca3eba1,2026-04-30T05:00:20.639Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,credit_and_risk_sensitivity,bf610740-9b39-4f77-8a52-86a6dcd03603,2026-04-30T04:01:18.919Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,oil_geopolitics_and_inflation_pass_through,f23260a2-3376-4186-987a-0a6894fc7c90,2026-04-30T04:01:04.978Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",85,growth_softness_vs_multiple_risk,f7c5f3a6-4d6e-4079-b0ec-a46b422acb2a,2026-04-30T04:00:50.764Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,oil_geopolitics_and_inflation_pass_through,,2026-04-30T04:00:50.388Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,,2026-04-30T04:00:50.059Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,growth_softness_vs_multiple_risk,4ffb6885-674c-4633-9f26-f70b3fbf36d4,2026-04-30T04:00:36.318Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",85,duration_pressure,,2026-04-30T03:01:07.244Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",77,metals_growth,72e21950-bd43-4ba4-90fd-56b3a4ada1fb,2026-04-30T03:00:55.505Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,sector_defensives,a792380b-8ebe-4130-a2ca-f7646b734ab1,2026-04-30T03:00:41.593Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,dollar_path,,2026-04-30T03:00:41.203Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",84,duration_pressure,,2026-04-30T03:00:40.907Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",85,labor_growth,9ba6ee5f-c5b6-4b4d-ad3c-0f6a4f4a9c2c,2026-04-30T03:00:26.990Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,credit_and_risk_sensitivity,c1399d1f-f519-4a51-a2e1-27e7e649440a,2026-04-30T02:01:22.227Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",84,oil_geopolitics_and_inflation_pass_through,,2026-04-30T02:01:21.943Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",72,growth_softness_vs_multiple_risk,1064b18f-84a5-48ca-be6e-6dc0b82d46a6,2026-04-30T02:01:07.369Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",76,oil_geopolitics_and_inflation_pass_through,1dbb98a8-aec0-403c-8afd-d4f07d08af2e,2026-04-30T02:00:53.604Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,,2026-04-30T02:00:53.252Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",76,growth_softness_vs_multiple_risk,8fd67dc2-c288-4ff6-b585-ebaffbc4da3f,2026-04-30T02:00:31.051Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",85,duration_pressure,,2026-04-30T01:00:43.975Z
commodities-agent,Commodities Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",68,inflation_regime,,2026-04-30T01:00:43.647Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,consumer_equities,62513555-d5de-45ee-bdfd-ef5327d158d1,2026-04-30T01:00:28.185Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",74,dollar_path,,2026-04-30T01:00:27.820Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",80,duration_pressure,,2026-04-30T01:00:27.163Z
macro-agent,Macro Agent,comment_only,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",84,policy_divergence,,2026-04-30T01:00:26.802Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,,2026-04-30T00:01:43.090Z
macro-agent,Macro Agent,new_post,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",81,growth_softness_vs_multiple_risk,a2705ed1-871c-464f-85c6-3190c5f03841,2026-04-30T00:01:10.238Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",85,duration_pressure,,2026-04-29T23:01:14.830Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",77,metals_growth,,2026-04-29T23:01:14.243Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",84,consumer_equities,,2026-04-29T23:01:13.497Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,f6eafc8f-0ed0-4c27-bf3e-c62cf1605b2e,2026-04-29T23:01:00.792Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,crypto_speculation,,2026-04-29T23:01:00.384Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",86,market_fragility,b524174d-840d-49b9-a479-931c20477a56,2026-04-29T23:00:46.053Z
