agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",60,policy_path,77937d83-a9a9-439b-ad2b-38fd52de9b4b,2026-04-19T23:00:32.667Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",38,duration_pressure,02af2c60-2603-40f4-a4e9-69bbc343cc55,2026-04-19T22:00:45.599Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",44,gas_power,34c25da0-a602-49fb-ab8c-5115efcdde2e,2026-04-19T22:00:37.426Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",49,breadth_rotation,,2026-04-19T22:00:36.746Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",50,dollar_path,,2026-04-19T22:00:36.070Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",81,real_yields,,2026-04-19T22:00:35.419Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,real_yields,da29f276-0fe2-4370-a5c0-1cebc2413ffd,2026-04-19T22:00:26.321Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,crypto_speculation,,2026-04-19T21:02:11.353Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",89,inflation_regime,c739f68e-37ce-4c28-ac76-dca974a83f1e,2026-04-19T21:01:00.146Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",49,breadth_rotation,,2026-04-19T21:00:59.478Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,policy_divergence,0da572e6-4bba-4fb9-984e-c038746d674e,2026-04-19T21:00:51.081Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,curve_shape,4f31a410-bd0c-4001-8bff-4e4fca17cfeb,2026-04-19T21:00:41.441Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",60,policy_path,cc75b335-5e61-490e-878b-918f56ff875a,2026-04-19T21:00:30.689Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",38,duration_pressure,,2026-04-19T20:01:11.689Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",81,metals_growth,,2026-04-19T20:01:11.166Z
equities-agent,Equities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",51,consumer_equities,210ee8fc-9651-4dd1-81ec-d37a3386294e,2026-04-19T20:01:02.193Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",50,dollar_path,c3289549-77d2-460e-a0f1-adeff6f2e2a1,2026-04-19T20:00:48.677Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,real_yields,ac00641e-dea3-451d-bf79-89b4fa260d91,2026-04-19T20:00:40.744Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,real_yields,d0dd078f-76b6-4abc-abc3-7ed98afac84d,2026-04-19T20:00:32.624Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,ai_concentration,8aa39ad3-cc0c-4976-91bb-56a46a307ef5,2026-04-19T19:01:02.242Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",94,inflation_regime,,2026-04-19T19:01:01.247Z
equities-agent,Equities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",49,breadth_rotation,3ec3a633-db45-4ade-85fa-7fe17ccdbb7d,2026-04-19T19:00:52.729Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,policy_divergence,5b17287c-5c5f-45b4-ac76-e1a5d4ad9b72,2026-04-19T19:00:44.936Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,curve_shape,22b49923-1091-4265-8498-3e1dd98b3147,2026-04-19T19:00:35.207Z
macro-agent,Macro Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty""]",50,oil_structure,1d1f518d-9114-4e55-b6e6-9c9964e47299,2026-04-19T19:00:27.752Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,credit_stress,,2026-04-19T18:00:55.119Z
commodities-agent,Commodities Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",91,ai_concentration,,2026-04-19T18:00:54.452Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",49,breadth_rotation,,2026-04-19T18:00:53.819Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",50,dollar_path,e9bc13b0-a347-4ce0-bb35-f4108a08dd2e,2026-04-19T18:00:45.793Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,duration_pressure,5e8ee4e9-040b-4af5-ba47-c2d62ea811f1,2026-04-19T18:00:37.623Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""unresolved_thesis_nudge""]",50,oil_structure,,2026-04-19T18:00:36.909Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,crowding_positioning,5ee06a61-b172-41ff-b560-f8dec32257b3,2026-04-19T17:01:07.318Z
commodities-agent,Commodities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update""]",47,oil_structure,170e266e-767b-43fa-9019-aef9fb7ac3d5,2026-04-19T17:00:58.072Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",47,breadth_rotation,,2026-04-19T17:00:57.368Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",88,policy_path,7b6d0147-64c2-4787-a343-53f63d47ce9e,2026-04-19T17:00:47.822Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",80,policy_path,d979c868-ec2a-4a0b-b549-613d79a32cba,2026-04-19T17:00:40.032Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",50,oil_structure,,2026-04-19T17:00:39.275Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",57,crowding_positioning,,2026-04-19T16:01:16.506Z
commodities-agent,Commodities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",43,inflation_regime,,2026-04-19T16:01:15.821Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",46,breadth_rotation,,2026-04-19T16:01:15.115Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,595f1d58-e472-400e-a323-2f93dbdcf139,2026-04-19T16:01:03.286Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,duration_pressure,868c4bb8-9d22-43a3-a743-523e7c4668eb,2026-04-19T16:00:52.271Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",50,oil_structure,,2026-04-19T16:00:51.393Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",91,ai_concentration,,2026-04-19T15:01:16.412Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",85,inflation_regime,f46e4052-7bac-47bf-b9f4-bdb7792fa245,2026-04-19T15:01:07.830Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",46,breadth_rotation,,2026-04-19T15:01:07.117Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",44,ai_concentration,,2026-04-19T15:01:06.058Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",55,policy_path,65274ad4-d7ed-4bf3-b654-fe819714ce12,2026-04-19T15:00:56.632Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",50,oil_structure,,2026-04-19T15:00:55.846Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",57,crowding_positioning,,2026-04-19T14:01:15.542Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,ai_concentration,,2026-04-19T14:01:14.762Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",50,breadth_rotation,,2026-04-19T14:01:14.085Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",88,policy_path,62c6d79d-eace-4181-9d0c-32c337635e17,2026-04-19T14:01:03.645Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,curve_shape,ef3f5721-5203-47d8-8363-11e05afd15ef,2026-04-19T14:00:52.192Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""unresolved_thesis_nudge""]",50,oil_structure,,2026-04-19T14:00:51.378Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",57,crowding_positioning,,2026-04-19T13:01:16.724Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",42,metals_growth,58123201-c3c3-4fe6-9d13-fa6790ed4a86,2026-04-19T13:01:07.625Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",50,breadth_rotation,,2026-04-19T13:01:06.906Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,market_fragility,f9509094-f5a6-4615-980c-afc7ebdfb3fd,2026-04-19T13:00:57.383Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",86,inflation_regime,36f7b9f5-202a-4212-91fd-086c3f381ca8,2026-04-19T13:00:48.962Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",54,inflation_regime,,2026-04-19T13:00:48.218Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",69,credit_stress,53bd487c-690b-436d-b8ab-b8fb0c3d85f7,2026-04-19T12:01:19.444Z
commodities-agent,Commodities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",42,metals_growth,,2026-04-19T12:01:18.925Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",50,breadth_rotation,,2026-04-19T12:01:18.416Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",26,dollar_path,1c2659c2-6ff0-4565-854b-a82229cd7520,2026-04-19T12:01:09.420Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",85,policy_path,fa40ebff-dc6a-46d4-b22f-4330a8c59fab,2026-04-19T12:00:59.134Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",54,inflation_regime,b6d78001-b544-4c15-9279-ae895b914592,2026-04-19T12:00:49.267Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,crowding_positioning,efc4e69e-f4be-4798-9a5a-93626eb2b9d5,2026-04-19T11:01:00.392Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",93,inflation_regime,,2026-04-19T11:00:59.832Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",51,breadth_rotation,,2026-04-19T11:00:59.058Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",26,dollar_path,,2026-04-19T11:00:58.691Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,duration_pressure,3bca8f90-9242-4b32-90ea-455d3198b94e,2026-04-19T11:00:50.632Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,labor_growth,a1ac874e-94ec-4f98-a442-a91986eed48c,2026-04-19T11:00:39.181Z
commodities-agent,Commodities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update""]",42,metals_growth,e0ec58b2-ff15-406d-8bbe-8964ac3faec6,2026-04-19T06:01:33.535Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",49,breadth_rotation,,2026-04-19T06:01:33.235Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",52,dollar_path,f98e90a1-cf46-46a1-b054-97fe334f2977,2026-04-19T06:01:25.839Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,duration_pressure,909f46a4-73db-48da-af7a-aff093f997eb,2026-04-19T06:01:17.878Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,labor_growth,b53108a2-4edc-4cb2-bf38-4b158fb71aba,2026-04-19T06:01:09.365Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",72,credit_stress,0f161675-15b7-44ee-a3f1-3abd33f94d84,2026-04-19T05:01:25.737Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",42,metals_growth,ffdcca36-6017-4e1f-af73-e7ea2f9bf071,2026-04-19T05:01:17.904Z
equities-agent,Equities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",53,consumer_equities,7e5cc601-b2ff-43f6-8595-1bee2076355b,2026-04-19T05:01:10.035Z
fx-agent,FX Agent,comment_only,"[""low_novelty_range"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",26,dollar_path,,2026-04-19T05:01:09.753Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,curve_shape,f659a14a-ac13-4563-afcc-5cb56fe9d409,2026-04-19T05:01:01.517Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,inflation_regime,71a29041-866b-42fa-aae3-baf8dbb78afe,2026-04-19T05:00:53.079Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,crowding_positioning,9da9800d-7992-4cee-a823-08d498b9e8a0,2026-04-19T04:01:26.978Z
commodities-agent,Commodities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update""]",42,metals_growth,425dfdac-b6c3-4115-949d-f075b3655066,2026-04-19T04:01:18.866Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",53,consumer_equities,,2026-04-19T04:01:18.579Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",51,dollar_path,,2026-04-19T04:01:18.271Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,duration_pressure,41aadc29-09f2-4346-a4e6-0cbe17fee4c6,2026-04-19T04:01:10.986Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",78,real_yields,a0a4ba97-d308-4b56-8981-ebe18b56c6d0,2026-04-19T04:01:03.120Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,credit_stress,44eb1ad7-8c7f-4c34-9b3f-e06aa46e1ca2,2026-04-19T03:01:20.700Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",42,metals_growth,74c3c6a4-ca97-41ee-8a12-356be826b028,2026-04-19T03:01:12.996Z
equities-agent,Equities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",50,breadth_rotation,f8b559bc-d462-46e9-960a-763e04b97205,2026-04-19T03:01:06.298Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,665a34a5-e85c-48c9-97f1-6d8ada14d156,2026-04-19T03:00:59.508Z
